Frequency_Hz,Gain_Ideal_dB,Phase_Ideal_deg,Gain_TL071_dB,Phase_TL071_deg,Gain_LF357_dB,Phase_LF357_deg,Gain_OPA828_dB,Phase_OPA828_deg,Gain_ADA4817_dB,Phase_ADA4817_deg
265.1083601908536,87.9500362320493,-0.07605722208855586,87.95248640315864,-0.3383045020482601,87.95258099807396,-0.1085296045561428,87.95258279807395,-0.08593011626567465,87.9525832320493,-0.06991676079338967
268.80010215376075,87.95003611153571,-0.07711634930739009,87.952483571089,-0.3430154733342625,87.95258081730356,-0.11004092285028677,87.95258261730355,-0.08712672757035045,87.9525831115357,-0.07089037957475054
272.5432531281028,87.95003599186275,-0.07819022524213254,87.95248065063726,-0.34779204270022435,87.95258063779411,-0.11157328636011672,87.95258249186274,-0.08834000204640799,87.95258293779412,-0.07187755635264116
276.33852900531696,87.95003585718167,-0.07927905531067289,87.9524776578156,-0.3526351261451912,87.9525804429089,-0.11312698878974062,87.95258235718167,-0.08957017184371976,87.95258277145444,-0.0728784799350838
280.18665564591953,87.95003567723438,-0.08038304771893025,87.95247453872922,-0.3575456477983942,87.95258020297918,-0.1147023277553116,87.95258217723438,-0.09081747223546352,87.95258265148959,-0.0738933416907077
284.0883690183301,87.95003549717632,-0.0815024136540727,87.95247134917362,-0.3625245481012475,87.95257996290175,-0.11629960361031083,87.95258199717631,-0.09208214178724564,87.95258249717631,-0.07492233582807585
288.0444153396298,87.95003531639341,-0.08263736720316295,87.95246809508139,-0.3675727798593249,87.95257972185789,-0.11791912192378871,87.95258181639342,-0.09336442237330106,87.95258231639342,-0.07596565914171426
292.0555512182745,87.95003519126155,-0.08378812527800931,87.9524647009541,-0.3726913053785216,87.95257948252309,-0.11956119244757549,87.95258163689232,-0.09466455905158039,87.95258219126156,-0.0770235109664333
296.12254379880346,87.95003505628813,-0.08495490815127504,87.95246124033334,-0.3778811066951942,87.95257924171752,-0.12122612947462298,87.95258145628813,-0.09598280066671017,87.95258205628814,-0.07809609383097252
300.2461709085549,87.95003487632839,-0.08613793907463346,87.95245770112491,-0.3831431741814237,87.95257900177118,-0.1229142515093268,87.95258127632839,-0.09731939940309862,87.9525818763284,-0.07918361297649075
304.42722120643026,87.9500346962786,-0.0873374441034303,87.95245402185074,-0.38847851496604896,87.95257876170481,-0.12462588153295123,87.9525810962786,-0.0986746109134751,87.95258169627861,-0.08028627617264919
308.6664943337274,87.95003451548321,-0.0885536526685945,87.95245022514729,-0.3938881502589499,87.95257852064427,-0.12636134684922767,87.95258091548321,-0.10004869436342902,87.9525815154832,-0.08140429433271222
312.96480106707503,87.95003433599044,-0.08978679730497473,87.95244634645944,-0.39937311111781615,87.95257822665073,-0.12812097845631948,87.95258073599044,-0.10144191174618841,87.95258133599043,-0.08253788125208954
317.3229634734976,87.950034140526,-0.09103711397015543,87.95244238894203,-0.4049344499812003,87.952577940526,-0.12990511364339025,87.952580540526,-0.10285453040152877,87.95258114052601,-0.08368725381220753
321.74181506763716,87.9500339005631,-0.09230484180206344,87.95243830957256,-0.41057322741582825,87.9525777005631,-0.1317140938358844,87.9525803005631,-0.10428682101756422,87.95258090056309,-0.08485263182395594
326.222200971167,87.95003369538084,-0.09359022325589501,87.95243412401308,-0.41629052374811826,87.95257742563473,-0.13354826474693118,87.95258006050778,-0.10573905641892144,87.95258069538083,-0.08603423822555305
330.7649780744243,87.95003351457292,-0.09489350416690429,87.95242984489249,-0.42208743335023763,87.9525771242882,-0.1354079771869488,87.95257981943055,-0.10721151447206212,87.95258051457292,-0.08723229899649251
335.3710152002929,87.95003328011799,-0.09621493357431155,87.95242537721221,-0.4279650589277841,87.95257682514747,-0.13729358694494945,87.95257958011798,-0.10870447703431413,87.95258028011799,-0.0884470429692144
340.0411932703706,87.95003303933441,-0.09755476442009554,87.95242081702106,-0.4339245302213651,87.95257650900162,-0.13920545452888292,87.95257933933442,-0.1102182298279638,87.95258005450081,-0.08967870274856914
344.7764054734464,87.9500327993549,-0.09891325299973687,87.95241613742053,-0.43996698403851464,87.95257614903234,-0.14114394545962022,87.9525790993549,-0.11175306261489298,87.95257987451618,-0.09092751397025145
349.57755743632754,87.95003255931066,-0.10029065882978863,87.95241131586845,-0.4460935759437584,87.95257578896597,-0.14310943064252624,87.95257885931065,-0.11330926821932938,87.95257965931066,-0.09219371525733636
354.44556739704353,87.9500323182168,-0.10168724541775802,87.95240637344426,-0.45230547925891873,87.95257542732519,-0.14510228599079772,87.95257861821679,-0.11488714437293675,87.9525794182168,-0.09347754881555598
359.38136638046257,87.95003207891533,-0.10310328033106603,87.9524012466796,-0.4586038772817798,87.95257512364417,-0.14712289209668725,87.95257837891533,-0.11648699314095698,87.95257917891533,-0.09477926018289211
364.3858983763544,87.95003183814276,-0.10453903401375905,87.95239600821235,-0.4649899799507024,87.95257479174985,-0.14917163599987648,87.95257812267847,-0.1181091203135333,87.95257892267847,-0.09609909839354493
369.46012051993023,87.95003159814665,-0.10599478081516146,87.95239060829988,-0.4714650047863602,87.95257437175665,-0.15124890972592528,87.95257782268334,-0.11975383585163021,87.95257862268333,-0.0974373158601739
374.6050032748993,87.95003132264183,-0.10747079968044179,87.95238506566659,-0.47803019045877315,87.95257398717021,-0.15335511049332265,87.95257752264185,-0.121421454848647,87.95257835811347,-0.09879416834230671
379.8215306190736,87.95003102125365,-0.10896737284457371,87.95237939956873,-0.4846867945465242,87.95257362550439,-0.155490641073169,87.95257722125365,-0.12311229620534173,87.95257811700291,-0.10016991540560528
385.1107002325569,87.95003072214071,-0.1104847858440043,87.95237355395794,-0.4914360835491881,87.952573210997,-0.1576559091202558,87.95257692214071,-0.12482668316354346,87.95257782214071,-0.10156482051664562
390.473523688556,87.95003042118877,-0.11202332940695169,87.95236756072659,-0.49827935509343513,87.9525727896643,-0.1598513291676912,87.95257660542653,-0.1265649436718363,87.95257752118877,-0.10297915024400242
395.91102664684587,87.95003012117292,-0.11358329784734146,87.95236132039679,-0.5052179129786845,87.9525723696421,-0.16207732080572385,87.95257624540751,-0.128327410213739,87.95257722117292,-0.10441317502858828
401.4242490499322,87.95002982114526,-0.1151649894293273,87.95235493673789,-0.5122530851830112,87.95257191383244,-0.1643343107057104,87.95257592114527,-0.13011441945476307,87.95257692114527,-0.1058671688040628
407.01424532194386,87.95002951973625,-0.11676870667449474,87.95234842630296,-0.5193862197059693,87.952571431578,-0.16662273039263942,87.95257561973625,-0.13192631328223245,87.95257661973625,-0.10734140977452704
412.68208457029516,87.95002922063716,-0.11839475645299893,87.9523416863999,-0.5266186731768222,87.95257095301946,-0.16894301683206436,87.95257526476459,-0.1337634386072401,87.95257632063716,-0.10883618081366936
418.42885079015844,87.95002890363877,-0.12004344953065237,87.95233480489576,-0.5339518362971251,87.95257047151836,-0.17129561415369263,87.95257490363876,-0.13562614664255626,87.95257600363877,-0.1103517668438001
424.2556430717777,87.95002854359485,-0.12171510101847413,87.95232772403212,-0.5413871049612311,87.95256999145981,-0.17368097229081575,87.95257454359485,-0.13751479359685945,87.95257564359486,-0.11188845707068026
430.1635758106795,87.95002818357827,-0.12341003056017708,87.95232042728416,-0.5489259034702891,87.95256951143769,-0.1760995472259747,87.95257414750797,-0.13942974069672723,87.95257528357827,-0.11344654659365913
436.15377892080056,87.95002782186242,-0.12512856244040405,87.95231295182334,-0.5565696767060775,87.95256902914988,-0.17855180161466483,87.95257372550616,-0.14137135419371347,87.95257492186242,-0.11502633331813479
442.2273980505897,87.95002740678692,-0.12687102618031268,87.95230519747136,-0.5643198757692115,87.95256849444031,-0.18103820453571773,87.95257336296021,-0.1433400047408267,87.95257456296021,-0.11662811913310894
448.3855948021191,87.95002700185093,-0.12863775421856133,87.9522972752876,-0.5721779932905146,87.9525679364182,-0.18355923143656544,87.95257296913456,-0.1453360694011849,87.95257418549274,-0.11825221031496752
454.6295469532399,87.95002664178212,-0.13042908397950936,87.95228911372776,-0.5801455246540228,87.9525673363035,-0.18611536416751273,87.95257248904281,-0.1473599298036493,87.95257376541245,-0.11989891723543648
460.9604486828434,87.95002624541246,-0.13224535883108784,87.95228069914023,-0.5882239951115154,87.95256673630351,-0.18870709214868187,87.95257204541245,-0.14941197357952912,87.95257334541246,-0.1215685554587518
467.37951079924636,87.95002582338145,-0.13408692611049486,87.9522720776496,-0.5964149538195285,87.95256613340207,-0.1913349110370057,87.95257162338144,-0.151492593089602,87.95257292338145,-0.1232614442279247
473.8879609717651,87.95002540468167,-0.13595413750258908,87.9522631853667,-0.6047199545806944,87.95256553525951,-0.19399932303976275,87.95257114820761,-0.153602185744466,87.95257250468167,-0.1249779068045507
480.4870439655134,87.95002496675056,-0.13784735056749198,87.95225410163603,-0.613140598231036,87.95256491678202,-0.19670083802222998,87.95257066675056,-0.1557411551920163,87.95257208340675,-0.12671827164865337
487.1780218794631,87.95002448662558,-0.13976692744838673,87.9522447391989,-0.6216784861101131,87.95256425661017,-0.1994399726404219,87.95257018662558,-0.15790991033596433,87.95257166329739,-0.1284828713877845
493.9621743878321,87.95002400664774,-0.1417132348615202,87.95223508627869,-0.630335252283958,87.95256359664064,-0.2022172503192586,87.95256970664774,-0.16010886591239445,87.95257120664775,-0.13027204351034768
500.8407989848212,87.9500235242933,-0.14368664517284177,87.95222519801258,-0.6391125578270436,87.95256293340329,-0.20503320240317432,87.9525692242933,-0.162338442610219,87.9525707242933,-0.13208613033989003
507.81521123276707,87.95002304580147,-0.1456875361520182,87.95221499150638,-0.6480120666074269,87.95256221870221,-0.20788836785240564,87.95256868902665,-0.1645990670729554,87.95257024580147,-0.13392547918387615
514.8867450137498,87.95002254741225,-0.14771629020378232,87.9522045651991,-0.6570354951263845,87.95256147959547,-0.21078329242686455,87.95256813045805,-0.1668911717044375,87.95256974741224,-0.1357904416245273
522.0567527846976,87.95002200723428,-0.1497732950874517,87.95219382165963,-0.6661845577002183,87.9525606993384,-0.2137185294455669,87.95256753026031,-0.1692151949577515,87.95256920723428,-0.1376813741953979
529.3266058360562,87.95002146728407,-0.1518589442091484,87.95218274993402,-0.6754610062488517,87.95255991941033,-0.21669464073510247,87.95256696728407,-0.17157158053550473,87.95256866728407,-0.13959863877933126
536.6976945540476,87.95002092459777,-0.15397363660214491,87.95217141381991,-0.6848666217375206,87.95255913553011,-0.21971219552499324,87.95256642459776,-0.173960779343779,87.95256812459776,-0.14154260205791108
544.1714286865888,87.95002032924388,-0.15611777714184533,87.95215971318027,-0.6944031829219978,87.95255835801706,-0.2227717699398029,87.95256577216828,-0.17638324830447177,87.9525675863195,-0.14351363497908895
551.7492376129129,87.95001972747767,-0.15829177554259746,87.95214774604003,-0.7040725331370415,87.9525575412165,-0.22587395023125117,87.95256512747767,-0.17883945110913596,87.95256702747767,-0.1455121152600196
559.4325706169377,87.95001912723843,-0.16049604731583472,87.95213538111165,-0.7138765083814496,87.95255664085764,-0.22901932990896884,87.95256452723844,-0.18132985752921899,87.95256642723844,-0.1475384251016266
567.2228971644544,87.95001852732142,-0.16273101394135475,87.9521226501426,-0.7238169848414253,87.95255574098212,-0.232208509814643,87.9525638527857,-0.18385494379040088,87.95256582732142,-0.14959295161326336
575.1217071841613,87.95001792429493,-0.16499710306748933,87.95210962477042,-0.7338958725099026,87.95255483644239,-0.23544210006875269,87.95256312915392,-0.18641519285657135,87.95256522429491,-0.15167608792953616
583.1305113526219,87.95001726885931,-0.16729474849904907,87.9520961329277,-0.7441150740729902,87.9525539393536,-0.2387207186136726,87.95256246885931,-0.18901109368390848,87.95256456885932,-0.1537882327941145
591.2508413831881,87.95001658939645,-0.16962438944794303,87.95208235813033,-0.7544765678417834,87.95255300164499,-0.24204499291776135,87.95256177184616,-0.1916431433029283,87.95256388939646,-0.15592978991504663
599.4842503189409,87.9500158690596,-0.17198647127036162,87.95206819150533,-0.764982319033442,87.95255198116776,-0.24541555835534568,87.95256099148123,-0.19431184491542378,87.9525631690596,-0.15810116855553763
607.832312829723,87.9500151491924,-0.1743814452867363,87.95205362087691,-0.7756343386125205,87.9525509613559,-0.24883306040240885,87.9525602116251,-0.19701770893392995,87.9525624867597,-0.16030278450263374
616.2966255132942,87.95001442551059,-0.17680976984405491,87.95203872509305,-0.7864346750634055,87.95254993614,-0.25229815262457794,87.95255942763647,-0.19976125300376707,87.95256182338471,-0.16253505883374775
624.8788072006888,87.95001365019564,-0.17927190997276396,87.95202320391265,-0.7973853634852972,87.95254886180933,-0.2558114965836173,87.95255865019564,-0.20254300159791583,87.95256105019564,-0.16479841764926997
633.5804992658254,87.95001286797113,-0.18176833624001257,87.95200736309016,-0.8084885271071544,87.95254776088086,-0.2593737650606026,87.95255785012274,-0.20536348686286485,87.95256026797112,-0.167093294405465
642.4033659394191,87.95001208755222,-0.1842995258560122,87.95199109435792,-0.8197462695002647,87.95254662026863,-0.26298563913397327,87.95255700967164,-0.2082232478395388,87.95255948755222,-0.16942012773322904
651.3490946272802,87.9500112698653,-0.18686596290240443,87.9519743458389,-0.8311607445531297,87.95254548053147,-0.2666478094628715,87.95255613199853,-0.21112283180448546,87.95255870773207,-0.17177936281527145
660.4193962330305,87.95001042551146,-0.18946813838950677,87.95195721751824,-0.8427341499917844,87.9525443346227,-0.2703609766802931,87.95255522733372,-0.214062793455985,87.95255792368921,-0.17417145100586276
669.6160054853216,87.9500095883064,-0.1921065492259863,87.95193942252207,-0.8544686621620582,87.95254308245961,-0.2741258502092485,87.95255427235018,-0.2170436949718752,87.9525570303283,-0.17659684949981794
678.9406812696112,87.95000872780285,-0.194781700796093,87.95192125644606,-0.866366560386694,87.95254180077752,-0.27794315097690386,87.9525533096564,-0.22006610661367876,87.95255612780286,-0.17905602243713697
688.3952069645496,87.95000782725725,-0.1974941045261318,87.95190258513391,-0.8784300957696194,87.95254047997732,-0.2818136089227303,87.95255234907441,-0.22313060626365788,87.95255522725726,-0.1815494398927074
697.981390783066,87.95000688934,-0.20024427922883836,87.95188335780257,-0.890661576738709,87.95253916034251,-0.2857379637503544,87.95255135117375,-0.22623777934371406,87.95255432750625,-0.18407757855650286
707.7010661181889,87.95000592429743,-0.20303275103421425,87.95186369506023,-0.9030633611093157,87.95253783340897,-0.2897169663524719,87.95255032581602,-0.2293882205221672,87.95255342277885,-0.18664092221562842
717.5560918936922,87.95000490925717,-0.20586005247554792,87.95184326858569,-0.915637772501663,87.95253640130426,-0.2937513766523866,87.9525492509782,-0.23258253257625777,87.95255240925718,-0.1892399612073749
727.5483529196233,87.95000388644186,-0.2087267249191004,87.95182239683471,-0.9283872613833467,87.95253493888511,-0.2978419676579313,87.95254816799728,-0.23582132634116545,87.95255138644187,-0.19187519232320727
737.6797602527731,87.9500028657529,-0.21163331627779222,87.95180090232584,-0.9413142373344745,87.9525334378719,-0.30198952167048104,87.95254708726777,-0.23910522078067323,87.9525503657529,-0.19454711888239046
747.9522515621821,87.95000180761639,-0.21458038246674047,87.95177881380727,-0.9544211711194098,87.95253189989035,-0.3061948307450786,87.95254593068488,-0.24243484427994047,87.9525493076164,-0.1972562528296366
758.367791499719,87.95000072186848,-0.2175684873993241,87.95175625437837,-0.9677105934992958,87.95253033158781,-0.3104586997320362,87.9525447242983,-0.24581083386153324,87.95254822186847,-0.20000311241702698
768.9283720758306,87.94999952840233,-0.22059820227051896,87.95173277810588,-0.9811849873077413,87.95252871834315,-0.31478194413949373,87.95254352840233,-0.24923383389052303,87.95254714556211,-0.2027882224829006
779.6360130405237,87.9499983251453,-0.2236701068346258,87.95170881547863,-0.994846984491352,87.95252705646068,-0.31916539087575063,87.95254228765982,-0.2527045003530655,87.9525460251453,-0.20561211582252528
790.4927622696421,87.94999712425172,-0.22678478824669207,87.95168419716032,-1.008699162197284,87.95252531516499,-0.3236098775863877,87.95254096667689,-0.25622349681305473,87.95254482425172,-0.20847533192105797
801.5006961565405,87.9499958859291,-0.22994284169929277,87.95165883092932,-1.022744172050294,87.95252357580686,-0.32811625488928964,87.95253964716382,-0.2597914961520508,87.9525435859291,-0.21137841870140883
812.6619200091945,87.94999461913557,-0.23314487170027487,87.95163289182345,-1.0369847291072931,87.9525218264253,-0.3326853849550701,87.95253832004678,-0.26340918102105193,87.95254231913557,-0.21432193173125216
823.9785684528512,87.94999336350314,-0.2363914903265335,87.95160594475814,-1.0514234752262561,87.95251991581432,-0.3373181401717159,87.95253688686074,-0.26707724215336026,87.95254106350315,-0.2173064335776131
835.4528058382872,87.9499920620593,-0.23968331916660446,87.95157843173601,-1.0660632467704714,87.95251799069119,-0.3420154079124218,87.95253544301839,-0.2707963821174716,87.9525397620593,-0.22033249531749716
847.0868266557402,87.94999068093618,-0.2430209875102251,87.9515501487367,-1.0809068013343437,87.9525160691286,-0.34677808605339816,87.95253400184646,-0.27456731178293237,87.95253838093619,-0.22340069513320854
858.8828559546249,87.94998922337928,-0.24640513286397692,87.95152100197456,-1.0959569751661045,87.95251403273099,-0.3516070849321511,87.95253248431445,-0.2783907520895366,87.9525369624441,-0.22651162016996124
870.8431497690724,87.94998771518749,-0.24983640308812488,87.951491200105,-1.1112166846335252,87.9525119212625,-0.3565033287947403,87.952530915795,-0.28226743478188077,87.95253551457999,-0.2296658657281834
882.9699955494083,87.9499862204565,-0.25331545399965416,87.9514603030404,-1.126688756285881,87.95250976945736,-0.3614677526691006,87.95252930209303,-0.2861981002900022,87.95253407963824,-0.23286403318695595
895.2657125996401,87.94998469718382,-0.2568429515298379,87.9514287375558,-1.1423762334884788,87.95250758445391,-0.36650130771334466,87.95252765850566,-0.29018350127242026,87.95253259718382,-0.23610673609370622
907.7326525210224,87.94998313580625,-0.26041956970554647,87.95139624889173,-1.1582820648721597,87.95250536249353,-0.37160495615604683,87.95252597702212,-0.2942243992725461,87.95253103580625,-0.23939459430251142
920.3731996618221,87.94998149779688,-0.26404599258440803,87.95136278038704,-1.1744092824469508,87.95250302542412,-0.3767796727840466,87.9525242190681,-0.2983215675617178,87.95252943716129,-0.24272823582578373
933.1897715733239,87.94997980850532,-0.26772291427675554,87.95132857223268,-1.190761021561669,87.95250061215044,-0.38202644830925947,87.95252240911285,-0.30247579014174825,87.95252780820155,-0.2461082989132084
946.1848194721993,87.94997807500175,-0.27145103633010426,87.95129306727723,-1.2073402993786435,87.95249816120936,-0.3873462856365552,87.95252061551905,-0.3066878598931295,87.95252607500176,-0.24953542915991317
959.3608287093147,87.9499763108814,-0.2752310734627905,87.95125680524507,-1.2241503908562017,87.95249565559668,-0.3927402029499412,87.95251875196955,-0.310958583708015,87.9525243108814,-0.2530102828787301
972.7203192450537,87.94997450916735,-0.2790637480733109,87.95121950976406,-1.2411944497017047,87.95249307313986,-0.39820923090330573,87.95251677008407,-0.3152887776329549,87.95252250916734,-0.25653352390997575
986.265846131282,87.9499726307525,-0.28294979297732,87.9511810787461,-1.2584757195828427,87.95249041512069,-0.40375441544478735,87.95251475142453,-0.3196792699536521,87.95252067041648,-0.2601058259653518
1000.0,87.9499707,-0.286889952,87.9511418,-1.27599757,87.9524877,-0.409376818,87.9525127,-0.324130901,87.9525188,-0.263727873
1013.9254075588153,87.94996872713843,-0.29088497696130095,87.95110102752744,-1.2937632123987577,87.95248489016684,-0.4150775121215511,87.95251060757106,-0.3286445207246916,87.95251688692211,-0.2674003572137078
1028.0447320933097,87.94996670225692,-0.2949356331699049,87.95105938597645,-1.3117761737484714,87.95248200322416,-0.42085758917112853,87.95250846238586,-0.33322099298184715,87.95251490225691,-0.27112398096881807
1042.3606739764011,87.9499646001122,-0.29904269421137913,87.95101656228545,-1.3300398232922674,87.95247900016027,-0.4267181530291655,87.9525062401186,-0.3378611915585074,87.95251280011219,-0.27489945510775016
1056.875971184804,87.94996246131107,-0.30320694583541963,87.95097240724124,-1.3485576378439565,87.95247592189378,-0.43266032561478257,87.95250394142033,-0.34256600563133405,87.95251070127466,-0.2787275025796284
1071.5933998226712,87.9499602887198,-0.30742918540079583,87.95092726786532,-1.3673332380610814,87.95247278397024,-0.4386852443620644,87.95250158782926,-0.34733633557090976,87.9525085887198,-0.2826088563258227
1086.5157746525383,87.94995801678284,-0.3117102195077577,87.95088051379446,-1.3863700488509587,87.95246955542827,-0.44479405951550943,87.95249913652887,-0.35217309203182995,87.95250631678284,-0.2865442570777296
1101.645949633657,87.94995569065011,-0.31605086823781076,87.950832728561,-1.4056718610869658,87.95246624667641,-0.45098794180232016,87.95249662994887,-0.35707720170380286,87.95250401088386,-0.29053445926851584
1116.9868184678226,87.94995328803168,-0.3204519612509102,87.95078353494866,-1.4252422753777307,87.95246282294515,-0.45726807523719176,87.95249404713407,-0.3620496019407469,87.9525016683309,-0.2945802254381916
1132.5413151528114,87.9499508089441,-0.32491433737056785,87.9507328541436,-1.445085009484456,87.95245928420584,-0.4636356572469589,87.95249138815439,-0.3670912412377914,87.95249924920734,-0.29868232728777544
1148.312414543511,87.9499482738746,-0.3294388519783049,87.95068106621048,-1.4652039587276602,87.95245566318692,-0.47009190805107665,87.95248867268708,-0.37220308562394777,87.95249677446836,-0.3028415509725963
1164.3031329208768,87.94994564302861,-0.3340263699330944,87.95062731324366,-1.4856027671782097,87.95245195608577,-0.4766380615435516,87.9524859222572,-0.3773861117112425,87.95249420341433,-0.3070586912545999
1180.5165285688056,87.94994297605822,-0.33867776954528106,87.95057239988301,-1.5062855191163267,87.95244816541744,-0.4832753709754296,87.95248309393008,-0.382641312109381,87.95249157605824,-0.3113345552862101
1196.9557023590428,87.94994027292648,-0.34339393911673893,87.95051593446436,-1.5272560607739227,87.95244426089381,-0.49000510398352104,87.95248015051995,-0.3879696905623446,87.9524888729265,-0.3156699593174562
1213.6237983442404,87.9499374529815,-0.34817578027845686,87.95045774555787,-1.5485183773864213,87.95244020116091,-0.49682854716853936,87.95247709072996,-0.39337226563855,87.95248609354438,-0.3200657325841573
1230.5240043592617,87.94993455457615,-0.353024209050181,87.95039828083482,-1.570076656948817,87.95243603676286,-0.5037470075682792,87.95247395190414,-0.3988500721890424,87.9524832554668,-0.3245227173038973
1247.6595526308697,87.9499315049759,-0.3579401502839539,87.95033657127703,-1.5919347623336473,87.95243179124095,-0.5107618056703556,87.95247072291566,-0.4044041554279078,87.95248026566264,-0.3290417644278552
1265.0337203959039,87.94992841682368,-0.36292454631437193,87.95027350326103,-1.6140971043072414,87.95242743772646,-0.5178742855694877,87.95246743350242,-0.410035580006593,87.95247721682368,-0.33362373915627547
1282.64983052806,87.94992529298875,-0.36797834893326625,87.9502086236126,-1.636567792082979,87.95242293219532,-0.5250858056752916,87.9524640693725,-0.4157454216011055,87.95247409298875,-0.3382695160690233
1300.5112521734086,87.94992205255991,-0.3731025241406933,87.95014182532168,-1.6593510900601207,87.95241827185878,-0.5323977439536689,87.95246058910972,-0.42153477124513594,87.95247089342246,-0.3429799839962266
1318.6214013947485,87.94991873112009,-0.37829805380141146,87.95007359389982,-1.6824515047347581,87.95241350261806,-0.5398115014526043,87.95245702636976,-0.42740473808088597,87.95246763230767,-0.3477560454858586
1336.9837418249465,87.94991526270711,-0.383565929665321,87.95000279043487,-1.7058731294763352,87.95240859899971,-0.5473284936325014,87.95245331875589,-0.4333564420616178,87.95246422369492,-0.3525986113942972
1355.601785329369,87.94991171115392,-0.3889071606365035,87.94993040050586,-1.7296207268045662,87.95240358293832,-0.5549501602806839,87.95244954776804,-0.4393910239240135,87.95246075341116,-0.3575086096781581
1374.4790926775368,87.94990804640162,-0.39432276638059,87.94985590390161,-1.753698684150681,87.95239841623834,-0.562677956782616,87.95244570278201,-0.44550963609913263,87.95245720881468,-0.3624869774292479
1393.6192742241421,87.94990430677811,-0.3998137822286254,87.9497791302343,-1.7781115595801773,87.9523930953973,-0.570513360386219,87.95244170096684,-0.4517134477999272,87.95245354794037,-0.3675346671176187
1413.0259905995338,87.9499005020196,-0.40538126052297146,87.94970068249431,-1.8028642088354163,87.9523876589676,-0.5784578723851312,87.95243759459683,-0.4580036478086105,87.95244980350415,-0.3726526460071932
1432.702953409831,87.94989655493289,-0.41102626072934517,87.94961940839082,-1.8279609702221766,87.95238197755492,-0.5865130049976495,87.95243334848841,-0.46438143363213763,87.95244591622179,-0.37784188747474107
1452.6539259467813,87.949892500114,-0.4167498675478083,87.9495363094604,-1.8534069863588685,87.95237617873266,-0.5946803055988638,87.95242901440623,-0.4708480304129477,87.9524419429679,-0.38310338874847416
1472.8827239075017,87.94988829437033,-0.42255317377720125,87.94945081269964,-1.879206940707781,87.95237023060946,-0.6029613337908384,87.95242456833434,-0.47740467305493656,87.95243785738832,-0.3884381541033763
1493.393216124252,87.94988401473991,-0.42843728867049735,87.94936268023889,-1.9053657033505917,87.95236412941958,-0.6113576724650056,87.95241996596823,-0.48405261458012655,87.9524336147399,-0.39384720375799176
1514.189325304352,87.94987966460582,-0.43440333992602004,87.94927262085608,-1.9318885094949494,87.95235790581623,-0.6198709305159921,87.9524152556983,-0.4907931289317375,87.95242926638731,-0.39933157440805167
1535.2750287804226,87.94987511916078,-0.44045246303098295,87.94917931961594,-1.9587799484274895,87.95235138669112,-0.6285027288375225,87.95241041121083,-0.4976274997951202,87.95242478075077,-0.40489230918112606
1556.654359271062,87.94987046197684,-0.4465858195868238,87.94908387915169,-1.9860455815409332,87.9523447450423,-0.6372547246756857,87.9524054533504,-0.5045570391961984,87.95242020542743,-0.4105304763298106
1578.331405652118,87.94986565507942,-0.45280458028287557,87.94898563818577,-2.013690409087661,87.95233795529968,-0.6461285889783352,87.95240034602189,-0.5115830702440014,87.95241551870244,-0.4162471517840453
1600.3103137387002,87.94986073378013,-0.45910993237968695,87.94888444575663,-2.0417196094837564,87.95233093035947,-0.655126015292003,87.95239508321002,-0.5187069334567959,87.95241067554181,-0.4220434273204552
1622.595287078087,87.94985571709292,-0.4655030855860916,87.94878107742507,-2.070138841386115,87.9523237422673,-0.6642487296522522,87.95238970462198,-0.5259299955264513,87.95240572124989,-0.42792041503047007
1645.1905877536624,87.94985045358216,-0.4719852575915104,87.94867395301857,-2.098952968063094,87.95231632550212,-0.6734984705688742,87.95238408223548,-0.5332536330346804,87.95240057736437,-0.4338792331703078
1668.100537200059,87.94984509584737,-0.47855769283457944,87.9485643836225,-2.1281679930053388,87.95230871490115,-0.682877013238662,87.95237834168178,-0.5406792516988982,87.95239531787101,-0.439921026631373
1691.3295170296487,87.94983962762328,-0.48522164566010195,87.94845165407996,-2.157789248664753,87.95230084306209,-0.6923861479496299,87.95237245282507,-0.5482082691609255,87.9523899097373,-0.4460469482708716
1714.8819698705393,87.94983396210168,-0.4919783874397011,87.94833544926871,-2.187822261382861,87.95229277964404,-0.702027689564198,87.95236640973303,-0.5558421215083185,87.95238434622456,-0.45225816700320576
1738.7624002162504,87.94982816244962,-0.49882921523916074,87.94821671358862,-2.2182731444446957,87.95228456030294,-0.7118034880536687,87.95236024582108,-0.5635822737953274,87.95237866720062,-0.45855587529921277
1762.9753752872057,87.94982218077361,-0.5057754329111644,87.9480936705132,-2.2491470148312134,87.95227600650627,-0.7217154039403453,87.95235384542777,-0.5714301998148988,87.95237280515813,-0.4649412707685021
1787.5255259042356,87.94981605618497,-0.5128183746911816,87.9479678406309,-2.280450378962293,87.95226725169282,-0.7317653408528939,87.95234727760858,-0.5793874061194988,87.95236677850701,-0.47141558062443667
1812.4175473742378,87.94980974626039,-0.519959384243557,87.94783845712978,-2.3121889209970274,87.95225823751485,-0.7419552164208001,87.95234048692785,-0.5874554108983284,87.95236052867696,-0.477980039748219
1837.6562003881704,87.94980324026707,-0.5271998247144672,87.94770507547514,-2.3443685348490284,87.9522489916515,-0.7522869771037001,87.95233354373862,-0.5956357558468064,87.9523541249895,-0.48463590128052614
1863.2463119315598,87.94979659265904,-0.5345410863026566,87.94756878748417,-2.376995832624285,87.95223955903255,-0.7627626055539073,87.95232647127881,-0.603930010637236,87.95234759800412,-0.4913844435051846
